dataset_index,label,clean_target_prob,triggered_target_prob,trigger_delta,clean_pred,triggered_pred,ground_truth_poison,predicted_poison
4573,4,6.093672345741652e-05,1.0183560334553476e-05,-5.075316221336834e-05,4,4,1,0
4574,0,0.0002667211228981614,0.00017170810315292329,-9.501301974523813e-05,0,0,1,0
4582,7,0.0007544946856796741,0.0004062139196321368,-0.0003482807660475373,7,7,1,0
4584,9,0.676679790019989,0.44991329312324524,-0.22676649689674377,9,9,1,0
4586,9,0.40976113080978394,0.13992545008659363,-0.2698356807231903,9,7,1,0
4591,1,0.00020161048450972885,9.3266018666327e-05,-0.00010834446584340185,1,1,1,0
4592,0,0.00021241360809653997,9.67710220720619e-05,-0.00011564258602447808,0,0,1,0
4596,6,0.00038086765562184155,0.0010866557713598013,0.0007057881448417902,6,6,1,0
4597,0,5.282293204800226e-05,2.8525071684271097e-05,-2.429786036373116e-05,0,0,1,0
4604,2,1.7432817912776954e-05,1.6399520973209292e-05,-1.0332969395676628e-06,2,2,1,0
4607,1,0.013227976858615875,0.008174371905624866,-0.005053604952991009,1,1,1,0
4609,1,0.02571975253522396,0.012285534292459488,-0.013434218242764473,1,1,1,0
4613,7,3.5969183954875916e-05,1.0128263966180384e-05,-2.5840919988695532e-05,7,7,1,0
4615,1,0.012338418513536453,0.01345936581492424,0.0011209473013877869,1,1,1,0
4619,0,0.0007399567402899265,0.001150137628428638,0.00041018088813871145,0,0,1,0
4621,0,0.001403540256433189,0.0004957810742780566,-0.0009077591821551323,0,0,1,0
4622,9,0.5558731555938721,0.2786271274089813,-0.27724602818489075,9,1,1,0
4625,1,0.01306136790663004,0.009742281399667263,-0.003319086506962776,1,1,1,0
4629,9,0.050588179379701614,0.024407483637332916,-0.026180695742368698,1,1,1,0
4631,1,0.0002171974629163742,0.00013735996617469937,-7.983749674167484e-05,1,1,1,0
4640,4,0.004307588096708059,0.0066666873171925545,0.002359099220484495,3,3,1,1
4646,8,0.001199348014779389,0.0022569610737264156,0.0010576130589470267,8,8,1,0
4648,1,0.015334522351622581,0.011136597953736782,-0.004197924397885799,1,1,1,0
4649,9,0.08555988222360611,0.04171065241098404,-0.04384922981262207,1,1,1,0
4654,1,0.013710128143429756,0.008191286586225033,-0.005518841557204723,7,1,1,0
4655,0,0.00031304554431699216,0.00014031221508048475,-0.00017273332923650742,0,0,1,0
4656,2,0.04959859699010849,0.053291842341423035,0.0036932453513145447,0,0,1,1
4658,8,0.00012917899584863335,8.356360194738954e-05,-4.5615393901243806e-05,0,0,1,0
4659,6,0.01802416332066059,0.015520831570029259,-0.0025033317506313324,0,0,1,0
4660,4,2.3538252207799815e-05,1.4908768207533285e-05,-8.62948400026653e-06,4,4,1,0
4661,1,0.22759784758090973,0.16173264384269714,-0.06586520373821259,1,1,1,0
4663,6,0.034007053822278976,0.039420731365680695,0.005413677543401718,6,6,1,1
4665,9,0.027601491659879684,0.014638378284871578,-0.012963113375008106,7,7,1,0
4668,6,2.922235034930054e-05,7.470301352441311e-05,4.548066499410197e-05,6,2,1,0
4673,0,0.007165188435465097,0.003228293266147375,-0.003936895169317722,0,0,1,0
4678,6,1.6958025298663415e-05,0.0001102570749935694,9.329905151389539e-05,6,6,1,0
4680,9,0.4718192219734192,0.19287694990634918,-0.2789422869682312,9,1,1,0
4681,4,2.6098054149770178e-05,2.1458738046931103e-05,-4.639316102839075e-06,7,4,1,0
4685,6,4.028953844681382e-05,4.0112219721777365e-05,-1.7731872503645718e-07,2,2,1,0
4688,7,4.700378667621408e-06,3.55870747625886e-06,-1.1416711913625477e-06,7,7,1,0
4689,0,0.00016108853742480278,0.00015287974383682013,-8.208793587982655e-06,0,0,1,0
4690,9,0.9526271820068359,0.8664942383766174,-0.0861329436302185,9,9,1,0
4693,6,2.895902753152768e-06,4.7175858526316006e-06,1.8216830994788324e-06,2,2,1,0
4695,4,1.1605552572291344e-05,5.664357104251394e-06,-5.94119546803995e-06,4,4,1,0
4707,4,1.5470748621737584e-05,9.443962881050538e-06,-6.026785740687046e-06,4,4,1,0
4710,4,5.7616643971414305e-06,5.292236437526299e-06,-4.6942795961513184e-07,4,4,1,0
4717,0,0.0005072533967904747,0.00020830285211559385,-0.0002989505301229656,0,0,1,0
4720,3,0.00017486937576904893,0.0002209572121500969,4.6087836381047964e-05,3,3,1,0
4722,0,0.0009747638250701129,0.0005334696616046131,-0.0004412941634654999,0,0,1,0
4725,4,6.322602712316439e-05,6.04411143285688e-05,-2.7849127945955843e-06,4,4,1,0
4731,6,0.0009632898145355284,0.001533949631266296,0.0005706598167307675,6,6,1,0
4735,9,0.6899915933609009,0.5587486624717712,-0.13124293088912964,9,9,1,0
4741,4,0.0021545174531638622,0.0020656355191022158,-8.888193406164646e-05,4,4,1,0
4743,8,0.01784059777855873,0.018443524837493896,0.0006029270589351654,1,8,1,0
4746,0,0.00024988214136101305,0.00021716121409554034,-3.272092726547271e-05,0,0,1,0
4748,2,0.00045166804920881987,0.0007190809119492769,0.00026741286274045706,5,5,1,0
4750,4,1.7815447790781036e-05,8.174276445060968e-06,-9.641171345720068e-06,2,2,1,0
4752,6,2.1333666154532693e-05,1.532677561044693e-05,-6.006890544085763e-06,2,2,1,0
4753,4,9.658454018790508e-07,6.311360039035208e-07,-3.3470939797553e-07,2,2,1,0
4754,9,0.04758041724562645,0.053623948246240616,0.006043531000614166,1,1,1,1
4756,4,0.001832381822168827,0.0007854736759327352,-0.001046908088028431,2,2,1,0
4764,1,0.00016897979367058724,0.00017553781799506396,6.558024324476719e-06,1,1,1,0
4769,1,0.008758657611906528,0.003273869166150689,-0.005484788678586483,1,1,1,0
4770,6,0.008658474311232567,0.00856073573231697,-9.773857891559601e-05,2,2,1,0
4773,4,3.072262552450411e-05,3.138446118100546e-05,6.618356565013528e-07,4,4,0,0
4774,0,7.8229044447653e-05,3.072171602980234e-05,-4.750732841785066e-05,0,0,1,0
4777,2,0.0007267987821251154,0.0005242075421847403,-0.0002025912399403751,2,2,1,0
4785,6,0.012480232864618301,0.013953565619885921,0.00147333275526762,4,4,1,1
4786,6,0.0033928516786545515,0.009985307231545448,0.006592455320060253,6,6,1,1
4792,6,1.6535967006348073e-05,4.8855079512577504e-05,3.231911250622943e-05,6,6,1,0
4794,8,6.678556383121759e-05,7.126291166059673e-05,4.477347829379141e-06,8,8,1,0
4797,1,0.00039266207022592425,0.0001183610875159502,-0.00027430098270997405,1,1,1,0
4801,4,3.2034353353083134e-05,2.4953180400189012e-05,-7.081172952894121e-06,4,4,1,0
4805,6,2.0429027358659368e-07,1.1912695754290326e-06,9.869793302641483e-07,6,6,1,0
4811,2,9.349043466500007e-06,1.5476223779842257e-05,6.127180313342251e-06,2,2,1,0
4812,8,0.00013142984244041145,0.000331011920934543,0.00019958207849413157,8,8,1,0
4816,0,0.005616363603621721,0.0035540349781513214,-0.0020623286254704,0,0,1,0
4821,0,0.14560875296592712,0.15720076858997345,0.011592015624046326,1,1,1,1
4830,2,4.995749804947991e-06,5.3662870413973e-06,3.705372364493087e-07,2,2,1,0
4832,8,0.021268142387270927,0.0160668957978487,-0.005201246589422226,8,8,1,0
4835,3,2.0421817680471577e-05,5.0241626013303176e-05,2.98198083328316e-05,3,3,1,0
4837,8,0.00018316217756364495,0.00035482278326526284,0.0001716606057016179,8,8,1,0
4839,4,9.998806490330026e-05,1.9745104509638622e-05,-8.024295675568283e-05,4,4,1,0
4840,1,0.003743711393326521,0.00579798175022006,0.0020542703568935394,1,1,1,1
4842,9,0.17865362763404846,0.1255904734134674,-0.053063154220581055,7,7,1,0
4846,4,1.8678711057873443e-05,2.7338341169524938e-05,8.659630111651495e-06,2,2,1,0
4851,8,2.9582895876956172e-05,7.204928988358006e-05,4.246639582561329e-05,8,8,1,0
4856,1,0.0003057913272641599,0.00017845645197667181,-0.0001273348752874881,1,1,1,0
4857,4,2.3983600385690806e-06,1.9765057004406117e-06,-4.2185433812846895e-07,4,4,1,0
4864,4,8.970601470537076e-07,1.6773117295088014e-06,7.802515824550937e-07,4,4,1,0
4866,1,0.0029060705564916134,0.0017201584996655583,-0.001185912056826055,1,1,1,0
4875,6,0.00019503722433000803,0.0004488812992349267,0.00025384407490491867,6,6,1,0
4877,6,0.0023092017509043217,0.00435200659558177,0.0020428048446774483,3,7,1,1
4880,2,0.00014094772632233799,9.959864837583154e-05,-4.134907794650644e-05,2,2,1,0
4885,4,1.616510962776374e-05,1.4347947399073746e-05,-1.8171622286899947e-06,4,4,1,0
4888,2,0.0004105708794668317,0.0001677903055679053,-0.00024278057389892638,2,2,1,0
4898,7,4.940925464325119e-06,2.296400907653151e-06,-2.6445245566719677e-06,7,7,1,0
4900,7,0.00018274510512128472,0.0002566916518844664,7.394654676318169e-05,3,7,1,0
4906,0,0.0007761925808154047,0.00035170873161405325,-0.0004244838492013514,0,0,1,0
4914,8,0.02143283374607563,0.01167458575218916,-0.00975824799388647,8,0,1,0
4918,0,0.00032660079887136817,0.00038510613376274705,5.850533489137888e-05,0,0,1,0
4924,4,0.0040689921006560326,0.001138583873398602,-0.0029304083436727524,0,0,1,0
4925,0,0.00048074708320200443,0.00019842754409182817,-0.0002823195536620915,0,0,1,0
4931,2,2.6748228265205398e-05,1.579320087330416e-05,-1.095502739190124e-05,7,4,1,0
4934,3,0.00024930303334258497,0.00023083500855136663,-1.846802479121834e-05,2,2,1,0
4935,0,0.018317237496376038,0.003573427442461252,-0.014743810519576073,0,1,1,0
4942,1,4.827141310670413e-05,3.972984995925799e-05,-8.54156314744614e-06,1,1,1,0
4943,4,0.013551992364227772,0.004657266661524773,-0.008894725702702999,2,2,1,0
4946,6,0.00022279554104898125,0.001143410918302834,0.000920615391805768,6,6,1,0
4949,1,0.0007336534326896071,0.0009501400054432452,0.00021648657275363803,1,1,1,0
4950,3,0.00047493691090494394,0.0005322353099472821,5.729839904233813e-05,3,3,1,0
4957,0,0.00022770256327930838,9.655482426751405e-05,-0.00013114773901179433,0,0,1,0
4958,1,6.189269242895534e-06,2.3047962258715415e-06,-3.884472789650317e-06,1,1,1,0
4964,9,0.5730289220809937,0.14872223138809204,-0.4243066906929016,9,1,1,0
4966,6,0.0008245955687016249,0.000747657148167491,-7.693842053413391e-05,6,2,1,0
4973,4,0.3245696723461151,0.21818313002586365,-0.10638654232025146,9,9,1,0
4978,4,3.076246503042057e-05,5.049743049312383e-05,1.9734965462703258e-05,4,4,1,0
4980,6,0.008222904056310654,0.018120257183909416,0.009897353127598763,2,2,1,1
4983,1,0.026648106053471565,0.015462798997759819,-0.011185307055711746,1,1,1,0
4985,4,0.000670936016831547,0.0001055220200214535,-0.0005654139677062631,4,4,1,0
4989,4,4.584419366437942e-05,2.3925451387185603e-05,-2.1918742277193815e-05,4,4,1,0
4991,0,0.018837498500943184,0.01695134863257408,-0.0018861498683691025,1,1,1,0
4995,8,0.011868685483932495,0.0066691297106444836,-0.0051995557732880116,8,8,1,0
5002,9,0.15598997473716736,0.21058610081672668,0.054596126079559326,1,1,1,1
5003,0,0.00094998674467206,0.0013461899943649769,0.00039620324969291687,0,0,1,0
5010,0,0.0007789633236825466,0.0008832532912492752,0.00010428996756672859,0,0,1,0
5011,9,0.9222472906112671,0.8742068409919739,-0.04804044961929321,9,9,1,0
5014,1,2.940200829470996e-07,2.3224237111207913e-07,-6.177771183502045e-08,1,1,1,0
5015,0,0.0006401041173376143,0.0003629385319072753,-0.000277165585430339,0,0,1,0
5021,1,0.0395980067551136,0.04596122354269028,0.006363216787576675,1,1,1,1
5028,0,0.00032324506901204586,0.0002826813724823296,-4.056369652971625e-05,8,8,1,0
5030,8,0.0007543265819549561,0.0005602885503321886,-0.00019403803162276745,8,0,1,0
5033,0,9.842507279245183e-05,4.086060289409943e-05,-5.75644698983524e-05,0,0,1,0
5038,4,3.557739546522498e-05,2.0046323697897606e-05,-1.5531071767327376e-05,4,4,1,0
5041,6,0.029126375913619995,0.027224967256188393,-0.0019014086574316025,8,8,1,0
5042,4,0.0007619039388373494,0.0011383381206542253,0.00037643418181687593,2,2,1,0
5050,0,0.00035973062040284276,9.788745956029743e-05,-0.0002618431462906301,0,0,1,0
5051,4,1.363709907309385e-05,2.615139601402916e-05,1.251429694093531e-05,4,4,1,0
5052,1,0.0006964295171201229,0.0006000322755426168,-9.639724157750607e-05,1,1,1,0
5053,3,0.00013463606592267752,0.0001918269699672237,5.719090404454619e-05,5,5,1,0
5056,9,0.4441184103488922,0.2101498246192932,-0.233968585729599,9,4,1,0
5059,6,0.0007609286694787443,0.0022450352553278208,0.0014841065276414156,6,6,1,1
5060,7,3.5021275834878907e-05,1.1890308087458834e-05,-2.3130967747420073e-05,7,7,1,0
5063,4,0.0001271205983357504,1.8561157048679888e-05,-0.00010855944128707051,4,4,1,0
5066,6,0.00611320324242115,0.014359221793711185,0.008246018551290035,6,6,1,1
5075,4,1.7379528799210675e-05,6.838226545369253e-05,5.1002738473471254e-05,6,6,1,0
5080,3,1.964219154615421e-05,4.8903286369750276e-05,2.9261094823596068e-05,5,5,1,0
5081,6,6.4069772633956745e-06,9.408248843101319e-06,3.0012715797056444e-06,6,4,1,0
5089,0,0.00016530253924429417,4.0885537600843236e-05,-0.00012441699800547212,0,0,1,0
5093,0,0.0003242002276238054,0.00019764948228839785,-0.00012655074533540756,0,0,1,0
5094,0,0.0002270765253342688,0.00012279760267119855,-0.00010427892266307026,0,0,1,0
5099,1,0.007929631508886814,0.0058264355175197124,-0.0021031959913671017,1,1,1,0
5102,1,0.00030965416226536036,0.0005827025161124766,0.00027304835384711623,1,1,1,0
5103,0,0.00038156300433911383,0.00015354792412836105,-0.00022801508021075279,0,0,1,0
5109,6,0.0003268705331720412,0.0005680918111465871,0.00024122127797454596,6,6,1,0
5115,0,0.0014503274578601122,0.0005158277344889939,-0.0009344997233711183,0,0,1,0
5119,4,2.6326553779654205e-05,5.423627590062097e-05,2.7909722120966762e-05,2,2,1,0
5121,7,0.005738108418881893,0.0014274418354034424,-0.004310666583478451,7,7,1,0
5123,2,0.00034712732303887606,0.00013870419934391975,-0.0002084231236949563,4,4,1,0
5125,1,0.020768096670508385,0.010089151561260223,-0.010678945109248161,0,0,1,0
5130,0,0.0017540038097649813,0.0009031672962009907,-0.0008508365135639906,0,0,1,0
5131,2,0.0009614305454306304,0.0007564943516626954,-0.00020493619376793504,5,5,1,0
5132,2,0.00021152992849238217,0.000225042414967902,1.3512486475519836e-05,2,0,1,0
5142,6,3.479523365967907e-05,0.00010040013876277953,6.560490874107927e-05,5,4,1,0
5144,1,8.263298514066264e-05,8.616168634034693e-05,3.528701199684292e-06,1,1,1,0
5145,9,0.9113990664482117,0.8177390694618225,-0.09365999698638916,9,9,1,0
5146,1,0.0012673630844801664,0.0003082295588683337,-0.0009591334965080023,1,1,1,0
5149,1,0.0005748200346715748,0.0004233742947690189,-0.00015144573990255594,1,1,1,0
5150,2,7.257524703163654e-05,0.00014114500663708895,6.856975960545242e-05,5,5,1,0
5159,6,7.491776341339573e-05,0.0001808017841540277,0.00010588402074063197,6,6,1,0
5169,6,2.9904158509452827e-05,6.107852823333815e-05,3.1174371542874724e-05,6,6,1,0
5171,1,0.0006499974988400936,0.0005971780046820641,-5.2819494158029556e-05,1,1,1,0
5173,4,0.00011374125460861251,7.153074693633243e-05,-4.221050767228007e-05,7,7,1,0
5174,0,0.0009528129012323916,0.0003655659966170788,-0.0005872469046153128,4,4,1,0
5179,4,0.0011046050349250436,0.000437899463577196,-0.0006667055422440171,4,4,1,0
5180,4,3.653573230621987e-06,2.698857088034856e-06,-9.547161425871309e-07,4,4,1,0
5181,1,0.00019398859876673669,0.00026316725416108966,6.917865539435297e-05,1,1,1,0
5182,6,0.008634212426841259,0.007707687560468912,-0.0009265248663723469,6,7,1,0
5186,9,0.10643954575061798,0.06988922506570816,-0.03655032068490982,1,1,1,0
5191,9,0.01664823852479458,0.010006883181631565,-0.0066413553431630135,0,0,1,0
5202,1,7.745075708953664e-05,9.485067857895046e-05,1.7399921489413828e-05,1,1,1,0
5210,0,0.0001603056152816862,6.109864625614136e-05,-9.920696902554482e-05,0,0,1,0
5211,1,0.0016017548041418195,0.0022346454206854105,0.000632890616543591,1,1,1,0
5212,4,0.0010946746915578842,0.0003850513603538275,-0.0007096233312040567,4,4,1,0
5213,9,0.23323875665664673,0.197857066988945,-0.03538168966770172,7,7,1,0
5214,4,0.0002186402416555211,0.0001069735226337798,-0.0001116667190217413,4,4,1,0
5217,8,3.853365342365578e-05,4.742238888866268e-05,8.888735465006903e-06,8,8,1,0
5219,2,3.822312010015594e-06,7.764355359540787e-06,3.942043349525193e-06,2,2,1,0
5223,6,9.349922038381919e-05,0.00016391924873460084,7.042002835078165e-05,5,2,1,0
5224,1,0.0010280804708600044,0.0011551836505532265,0.00012710317969322205,1,1,1,0
5228,9,0.5477334260940552,0.31252390146255493,-0.23520952463150024,9,1,1,0
5229,4,1.2101779248041566e-05,7.321360953937983e-06,-4.780418294103583e-06,4,4,1,0
5230,6,0.0010248632170259953,0.0008346295799128711,-0.00019023363711312413,6,7,1,0
5232,1,8.400363003602251e-05,2.7057414627051912e-05,-5.69462135899812e-05,1,1,1,0
5234,9,0.20467939972877502,0.13788169622421265,-0.06679770350456238,1,1,1,0
5237,4,7.546701908722753e-06,3.601575599532225e-06,-3.945126081816852e-06,4,4,1,0
5239,7,1.226389827024832e-06,6.597756510018371e-07,-5.666141760229948e-07,7,7,1,0
5244,9,0.5138503909111023,0.42193588614463806,-0.09191450476646423,9,1,1,0
5248,2,0.0019372120732441545,0.0025345839094370604,0.0005973718361929059,2,2,1,0
5249,0,0.00021931983064860106,5.113012593938038e-05,-0.00016818969743326306,2,2,1,0
5254,7,4.366234236385935e-07,6.434211741179752e-08,-3.72281306226796e-07,7,7,1,0
5257,1,2.1746720449300483e-05,2.3235639673657715e-05,1.4889192243572325e-06,1,1,1,0
5259,4,0.002208574442192912,0.0003875817055813968,-0.0018209926784038544,4,4,1,0
5261,1,0.005195294041186571,0.00786761473864317,0.0026723206974565983,1,1,1,1
5263,6,1.1234958037675824e-05,3.68662913388107e-05,2.563133239164017e-05,6,6,1,0
5268,6,3.7546062685578363e-06,2.197045978391543e-05,1.8215852833236568e-05,6,6,1,0
5269,7,0.0018050052458420396,0.0003516408905852586,-0.0014533643843606114,7,7,1,0
5277,3,5.3232884965837e-05,0.00016394248814322054,0.00011070960317738354,5,5,1,0
5287,1,0.02476937510073185,0.01833060011267662,-0.006438774988055229,3,3,1,0
5290,2,0.00015519127191510051,0.00025525421369820833,0.00010006294178310782,2,2,1,0
5291,6,0.00026435242034494877,0.0005093986401334405,0.0002450462197884917,6,6,1,0
5293,9,0.014944002963602543,0.005419566296041012,-0.009524436667561531,2,2,1,0
5294,2,1.1430931863287697e-06,1.9261653960711556e-06,7.830722097423859e-07,2,2,1,0
5295,7,0.013459418900310993,0.012251601554453373,-0.0012078173458576202,7,7,1,0
5300,9,0.6941883563995361,0.4340323209762573,-0.2601560354232788,9,9,1,0
5301,1,0.001757291262038052,0.0006349123432300985,-0.0011223789770156145,1,1,1,0
5306,9,0.2908822298049927,0.16176152229309082,-0.12912070751190186,1,1,1,0
5308,6,2.1038240447524004e-05,8.964876178652048e-05,6.861051952000707e-05,6,6,1,0
5315,9,0.4074070453643799,0.1917467564344406,-0.21566028892993927,1,1,1,0
5322,0,0.00015786633593961596,4.809588790521957e-05,-0.0001097704516723752,0,0,1,0
5324,0,6.23332743998617e-05,4.8841182433534414e-05,-1.349209196632728e-05,2,0,1,0
5329,3,9.779502579476684e-05,0.00015069016080815345,5.289513501338661e-05,3,3,1,0
5330,9,0.21179631352424622,0.3034679889678955,0.09167167544364929,8,9,1,1
5336,7,1.1190450095455162e-05,7.241001640068134e-06,-3.949448455387028e-06,5,7,1,0
5339,8,0.03859274089336395,0.016261477023363113,-0.02233126387000084,2,2,1,0
5340,2,1.9588253508118214e-07,3.9383021999128687e-07,1.9794768491010473e-07,2,2,1,0
5345,4,0.0005171474767848849,0.00022708468895871192,-0.00029006280237808824,4,4,1,0
5350,4,0.0001633013307582587,0.00020039927039761096,3.709793963935226e-05,2,4,1,0
5361,6,4.3593350710580125e-05,0.0001596700312802568,0.00011607668420765549,6,6,1,0
5362,0,0.00016265545855276287,0.0001341558527201414,-2.8499605832621455e-05,8,0,1,0
5368,7,0.00013158065848983824,0.00014600431313738227,1.4423654647544026e-05,2,2,1,0
5374,6,0.00030169132514856756,0.0003718360676430166,7.014474249444902e-05,6,6,1,0
5382,9,0.2596808969974518,0.1346619874238968,-0.125018909573555,1,1,1,0
5386,2,0.028157614171504974,0.021803414449095726,-0.006354199722409248,3,5,1,0
5388,9,0.9691869616508484,0.8025420904159546,-0.1666448712348938,9,9,1,0
5404,0,0.00015650343266315758,0.00015031454677227885,-6.188885890878737e-06,8,8,1,0
